title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25
McDonald's,4,,2024-03-20T22:39:00.592Z,0,,1,FALSE,,,a month ago,,Lunch,,$1–10,,Take out,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5ODZIT1pnEAE,,,,,,,Google,,115719096523532532514,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,1,Really bad customer service,2024-03-08T16:02:15.595Z,0,,11,FALSE,,,a month ago,,Other,,$1–10,,Take out,1,,,ChZDSUhNMG9nS0VJQ0FnSUM5M1lTZ0tREAE,,,,,,,Google,,104320382621919124022,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,1,"This place is chaotic.... lots of workers but no correct orders...waited 17 mins for a double cheeseburger and fries in that time they were giving out wrrong orders, missing some other people's and it was just chaotic to watch.           It wasn't even busy time.  There was about 8 customers inside and drive through had 5cars at the time....",2024-03-02T16:59:44.356Z,0,,76,FALSE,,,a month ago,,Lunch,,$10–20,,Dine in,1,2,1,ChdDSUhNMG9nS0VJQ0FnSUM5bElheDRRRRAB,,,,,,,Google,,115029898265099471177,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,1,This place is horrible the fries are refried all day and not fresh at all they did not give me my whole order and no one answers the phone when you call them. Don’t eat here you may get food poison,2024-03-01T19:14:02.061Z,0,,5,FALSE,,,a month ago,,,,,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUM5LUlhQUZnEAE,,,,,,,Google,,104769402010070214440,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,5,,2024-02-26T00:49:57.818Z,0,,1,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkOWJIS0Z3EAE,,,,,,,Google,,104019225557810994885,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,5,Breakfast day with my 4 year old.,2024-02-25T00:48:48.865Z,0,,16,FALSE,,,a month ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkNmJPQXNRRRAB,,,,,,,Google,,100010118313102717906,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,4,Good,2024-02-23T20:18:48.133Z,0,,42,TRUE,,,2 months ago,,Other,,$10–20,,Take out,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURkcm9Db3p3RRAB,,,,,,,Google,,111096231216570862512,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,4,,2024-02-23T03:56:19.901Z,0,,4,TRUE,,,2 months ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURkeHBqOThnRRAB,,,,,,,Google,,102849833485980653752,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,"The employees are very nice, they pay attention to details and my subs are always on point!",2024-04-10T14:14:57.226Z,0,,1,FALSE,,,2 weeks ago,,,,$10–20,,Take out,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUREb2Fxd1dREAE,,,,,,,Google,,103575905069720524341,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,Very friendly and well mannered staff. The place is very clean and hygienic.,2024-01-31T19:20:02.891Z,1,,3,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN0azhyN2xRRRAB,,,,,,,Google,,101280444927922169063,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,"Friendly staff, clean place, nice environment, good food",2024-01-31T19:19:59.021Z,1,,2,FALSE,,,2 months ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN0azVMb2hRRRAB,,,,,,,Google,,109152849072015595433,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2024-01-13T19:01:07.977Z,0,,4,FALSE,,,3 months ago,,Lunch,,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNObXM3Q053EAE,,,,,,,Google,,117313271065938028739,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2023-12-22T11:45:06.079Z,0,,3,FALSE,,,4 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxdUltY3FRRRAB,,,,,,,Google,,108706378191535543230,,,,,,,,,,,,,,,,,,,,,,,
Subway,4,"The ladies are friendly, listening attentively to you.",2023-12-16T19:50:57.581Z,0,,7,FALSE,,,4 months ago,,Dinner,,$20–30,,Take out,4,4,4,ChZDSUhNMG9nS0VJQ0FnSURWMjh2Q2NREAE,,,,,,,Google,,115520837695971462971,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,Very clean. Well staffed/stocked and new interior.,2023-11-16T02:55:46.517Z,1,,9,FALSE,,,5 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNscXNYLUJBEAE,,,,,,,Google,,116149476555928861884,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,"Great customer service, very friendly and helpful employee.",2023-09-16T23:22:33.409Z,1,,29,TRUE,,,7 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNady1IdUpREAE,,,,,,,Google,,106212364589873915319,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2023-08-09T19:43:09.535Z,0,,2,FALSE,,,8 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNwa19QMExnEAE,,,,,,,Google,,107024094698198377228,,,,,,,,,,,,,,,,,,,,,,,
Subway,2,"PLEASE it’s not hard to follow directions. Especially when I place an order, I can’t get a whole refund on delivery apps and the mistakes get very costly. Don’t just look at the name of an item when you’re preparing, PLEASE LOOK AT THE INSTRUCTIONS TOO FOR ADD ONS OR SUBTRACTIONS FROM THE ORDER.",2023-07-30T15:52:42.466Z,0,,1,FALSE,,,8 months ago,,,,,,,,1,1,ChdDSUhNMG9nS0VJQ0FnSUNwbk5mVXdnRRAB,,,,,,,Google,,117414271816223018558,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2023-07-26T14:23:10.664Z,0,,3,FALSE,,,8 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwb0l6WUVREAE,,,,,,,Google,,111795082485344535524,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2023-04-30T04:08:08.913Z,0,,1,FALSE,,,11 months ago,,,,$10–20,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSURSNWY3NWxnRRAB,,,,,,,Google,,117104913850015091006,,,,,,,,,,,,,,,,,,,,,,,
Subway,3,,2023-03-13T22:07:20.340Z,0,,2,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURobFlMc0pREAE,,,,,,,Google,,104056856748128994798,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,They do a great job with the sandwiches at this location!,2023-02-08T18:05:32.113Z,0,,2,FALSE,,,a year ago,,Lunch,,$1–10,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNob282V1ZnEAE,,,,,,,Google,,111176678620982782996,,,,,,,,,,,,,,,,,,,,,,,
Subway,5,,2022-10-07T19:49:11.463Z,0,,1,FALSE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURlNnNXX2xRRRAB,,,,,,,Google,,109467324287959105760,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,2,Ordered a chicken broccoli Alfred pizza with extra sauce because it tend to be dry towards the crust however it wasn’t made wit extra sauce. It also arrived late and super cold,2024-04-06T21:24:36.250Z,0,,8,TRUE,,,2 weeks ago,,,,,,Delivery,,2,3,ChdDSUhNMG9nS0VJQ0FnSUREM1BXb2tRRRAB,,,,,,,Google,,105960820821004755446,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,"Pizza was ice cold, covered in cheese no good. Staff were rude not clean.",2024-03-04T17:48:27.817Z,0,,8,FALSE,,,a month ago,,Lunch,,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUM5aVBPRWF3EAE,,,,,,,Google,,104914047185869432363,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,3,,2024-03-01T07:55:55.933Z,0,,16,FALSE,,,a month ago,,Lunch,Plenty of parking,$10–20,Not sure,Take out,2,4,2,ChZDSUhNMG9nS0VJQ0FnSUM5bU9UNUl3EAE,,,,,,,Google,,115415951663722304651,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,The Greek salad was a garden salad with only 2 olives. Pita bread was stale and tasteless. Feta was minimal although I paid for extra.,2024-02-29T05:22:01.512Z,0,,3,FALSE,,,a month ago,,Other,,$10–20,,Take out,,1,,ChdDSUhNMG9nS0VJQ0FnSUM5d04zdS13RRAB,,,,,,,Google,,106757531580154325826,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,2,The old bad built chick who takes orders is so rude. She never greets you. She doesn’t smile. The idiot chick acts like she can’t hear. She was on her phone when my food came out and the chef had to bring it to the counter because she was buried in her phone ignoring everyone. The food isn’t that great to begin with but her bad attitude will make you cross this place out for good.,2024-02-26T21:52:21.124Z,3,,2,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkNC1IMEFREAE,,,,,,,Google,,111280542601611809411,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,5,,2024-02-18T19:56:42.487Z,0,,6,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkaC1yb213RRAB,,,,,,,Google,,101125049040789696838,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,5,,2024-01-29T22:52:44.423Z,0,,62,TRUE,,,2 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN0c3ZMTTNBRRAB,,,,,,,Google,,109627425717597052387,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,5,,2024-01-07T02:08:39.917Z,0,,33,TRUE,,,3 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQxOXNXbVBREAE,,,,,,,Google,,103792397414347333847,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,The girl that takes the orders has the absolute worst attitude - she acts like she’s paying for the food. The food is rushed and tasteless. She must be related to the owner because she has a real entitled attitude towards patrons. If she feels she is beneath the community she serves this is not the place for her or the establishment.,2024-01-04T17:28:04.948Z,1,,3,FALSE,,,3 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQxd0t5TjNRRRAB,,,,,,,Google,,117292101173093128139,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,This place sucks pizza sucks on top of that Mexicans what ever thete culture avoid,2023-12-30T19:00:29.120Z,0,,5,FALSE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxX3VxMGpBRRAB,,,,,,,Google,,101307805227310162010,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,We ordered in restaurant for takeout and waited ..and waited...seeing other customers of specific phenotypes get their orders despite after having ordered after us. Not a good look. And the pizza was nothing to recommend,2023-12-16T20:09:16.835Z,0,,40,TRUE,,,4 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURWMjZmMmdRRRAB,,,,,,,Google,,101103883616902203055,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,4,,2023-12-08T20:50:40.035Z,0,,9,FALSE,,,4 months ago,,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNWcmJPVE9nEAE,,,,,,,Google,,115857403177955601854,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,5,I think I just had the best steak tips over Greek salad I've ever had! Think I want to try the chicken broccoli alfredo next time.,2023-12-03T17:43:22.941Z,0,,8,FALSE,,,4 months ago,,Lunch,,$20–30,,Delivery,,5,,ChZDSUhNMG9nS0VJQ0FnSURsMDZta1lnEAE,,,,,,,Google,,102846535111037043458,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,1,Ordered through GrubHub... horrible...threw it away.,2023-11-27T07:44:20.234Z,0,,214,TRUE,,,4 months ago,,,,,,,,1,,ChdDSUhNMG9nS0VJQ0FnSUNscTlDNmhRRRAB,,,,,,,Google,,111550934251134448261,,,,,,,,,,,,,,,,,,,,,,,
Boston House of Pizza,5,,2023-11-24T13:36:03.401Z,0,,6,FALSE,,,5 months ago,,,,,,,4,4,5,ChRDSUhNMG9nS0VJQ0FnSUNscmU5XxAB,,,,,,,Google,,111601091488086655184,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,1,You did not answer my question. Does the Crab Shack have plans to reopen? Right now it’s closed,2023-10-11T20:37:51.277Z,0,,2,FALSE,2023-10-11T20:08:28.198Z,,6 months ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURaajhuQlN3EAE,,,,,,,Google,,100542002480734539168,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,Maggie is the best. Maggie when are you going to open back up. It’s Paris dad 😂 Me and Maria miss you and your amazing food.,2023-09-21T23:01:30.116Z,0,,17,FALSE,,,7 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURad0xyRm9RRRAB,https://lh5.googleusercontent.com/p/AF1QipOVuU3OTYxi5933TtxV3mCHa-xa5XzjGyl4EWyL=w150-h150-k-no-p,,,,,,Google,,106859122698183872785,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,Just wanted to if you guys are back in business 🙂,2023-05-12T01:04:19.655Z,1,,6,FALSE,2023-05-23T15:20:18.356Z,,11 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN4akttVzBBRRAB,,,,,,,Google,,113511315245146395329,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,3,"Dined in 2 times.
Host was very nice. Food tastes fresh.
Went for take out last week and you were closed.😐 hopefully you'll open soon.",2023-03-14T18:07:52.162Z,0,,4,FALSE,,,a year ago,,Lunch,,$30–50,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSURoamVfbHBBRRAB,,,,,,,Google,,110003823386045259495,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,,2023-03-04T02:54:40.472Z,0,,4,FALSE,,,a year ago,,,,$30–50,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURodlBURGN3EAE,,,,,,,Google,,115278378070961069460,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,,2023-02-26T01:14:20.320Z,0,,14,TRUE,2023-03-01T01:32:24.574Z,,a year ago,,Dinner,,$100+,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNoMzluYlJ3EAE,,,,,,,Google,,106079607634795584159,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,,2023-02-13T12:18:52.400Z,0,,1,FALSE,2023-02-14T04:29:24.904Z,,a year ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNocnB2TjB3RRAB,,,,,,,Google,,101536217452589996010,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,"I have ordered from here twice and the food was delicious! I had a seafood combo with lobster, rock crabs, snow crab, shrimp, hush puppies, corn, potato, boiled eggs, sausages and Cajun fries. Everything was hot and the food was fresh. I got the Cajun (very mild) sauce and it was the perfect. Not too spicy but just right. Will order again in the near future.",2023-01-18T01:11:27.661Z,0,,3,FALSE,2023-02-14T04:29:15.103Z,,a year ago,,Dinner,,$100+,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSURCeHFTLXlBRRAB,,,,,,,Google,,112934554228011880570,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,"I arrived to Boston with my best friend Friday 1/13/2023. We were looking for somewhere good to eat & found The Crab Shack! Wow! Where do I start? Customer Service? 10/10. Maggie (the manager) greeted us. She directed us to our booth&  we were attended to within a reasonable amount of time. The wait staff were super nice and helpful. We placed our order and food came out a short time later by robot (idk where they got the robot from lol however 10/10 love that for y’all) but our food was HOT! Not only hot but FRESH. I got shack seasoning, spice level hot, of course. 10/10 great flavor & the portions were plentiful. I also ordered wings! The wings were crispy, seasoned well and HOT! Obviously, I enjoy my food hot and fresh, which is exactly what we got! 10/10! Great job Maggie! Your crew is definitely a great reflection of great management. You all set the tone for my first visit to Boston. Will be visiting again. Keep up the good work. Oh and the bathroom was clean.",2023-01-14T08:53:57.969Z,1,,44,TRUE,2023-02-14T04:28:40.584Z,,a year ago,,Dinner,,$30–50,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURCdlB5SUZREAE,https://lh5.googleusercontent.com/p/AF1QipMwfj0qV-07qbsHkak0RaFhDDpje_74M6eCekrA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPCRw8NKNF7GRtR3JF1RdnBi3xDWKRBOw_m0e3o=w150-h150-k-no-p,,,,,Google,,117085173380179460136,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,"Great promotion going on. We ate a lot for only 50$. Not to mention, the food and the service was amazing. Owner is respectful. Shout out to  Nicole and the staffs. They really did a fantastic job.",2023-01-14T02:07:24.033Z,0,,3,FALSE,,,a year ago,,Dinner,,$30–50,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURCM0tpZFlREAE,,,,,,,Google,,114870694679453645350,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,Delicious food and good service,2023-01-06T18:31:25.037Z,1,,1,FALSE,,,a year ago,,Dinner,,$30–50,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNCMThTWWJnEAE,https://lh5.googleusercontent.com/p/AF1QipOXQSFLBy6Npq0NWt8tL2FmFA96a8t5kbT-Edo2=w150-h150-k-no-p,,,,,,Google,,107126823981513453316,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,,2022-12-11T02:57:41.447Z,0,,2,FALSE,,,a year ago,,,,$100+,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQtaDVtejN3RRAB,,,,,,,Google,,106808128397761802114,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,"Perfect way to start the weekend! Head over to The Crab Shack for some incredibly fresh and delicious seafood!

They have $1 Oysters from Fri-Sun and they are sooo fresh and juicy!

Highly recommend getting the Shack Special Seasoning to go with your seafood boils it’s to die for!

The Cajun Fries were some of the best we’ve had and the garlic noodles pair well with this hearty meal.

Depending on your spending tier, you get free food. We got a free lobster!

Carrot cake was very moist and tasty. The red velvet was okay, the frosting was creamy, but the cake was lacking moistness and was a little dry. Definitely opt for the carrot cake!

Their cute robot servers are so quick to bring your food out and the people are so friendly too.

Will definitely be back soon!",2022-12-10T04:46:08.784Z,0,,78,TRUE,,,a year ago,,Dinner,,$30–50,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUQtNjhmZWt3RRAB,https://lh5.googleusercontent.com/p/AF1QipOG3p7UGr5hkzN8hoP0OtwOiLm72qG8nbfG-LzA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMI3De0l6P-t-H5ZukFtLFI2iRGpxpR0rhOlP19=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNbSTv0a0sj05wODh4Jxr5YsY_Sdr6NO3naMUqS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOBVNH6X0XoVLDp_Sl7cn-JIpX6rCSIN1FyAAAV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMR-AO0KzmGcA9hoqdsMOGcTDbWAje9UZG0Vrf-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP_hR9HjGph82cwhk8HwqWuw9_tKOUVUab28ktK=w150-h150-k-no-p,Google,,109794151899893372540,,,,https://lh5.googleusercontent.com/p/AF1QipMqPU67Rc36qgkL96IpPAEHWM0S9vZNegdepUpo=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,
The Crab Shack,1,I got a mild case of food poisoning after eating from this resteraunt.  Never again!,2022-12-08T19:46:13.407Z,1,,2,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQtMDZhNGNnEAE,,,,,,,Google,,112052358584129620035,,,,,,,,,,,,,,,,,,,,,,,
The Crab Shack,5,,2022-10-26T16:36:08.874Z,0,,25,TRUE,,,a year ago,,Brunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMtMklXTFZ3EAE,,,,,,,Google,,100920507354672503861,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,3,The soup was terrible more rice than broth chicken wings was dry,2024-03-31T21:07:50.413Z,0,,58,TRUE,,,3 weeks ago,,Dinner,,,,Take out,4,2,4,ChdDSUhNMG9nS0VJQ0FnSUNEZzZ6aGt3RRAB,,,,,,,Google,,115217142437587917717,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,1,Customer service isn't good at all. Small portions. Last time I ordered delivery never came so that was the last time.,2024-03-24T02:39:17.186Z,0,,24,FALSE,,,a month ago,,,,,,,3,3,1,ChdDSUhNMG9nS0VJQ0FnSUNEbU9qLTFRRRAB,,,,,,,Google,,108982440689898779476,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,3,"Food is just ok, quality wise tho they do huge portions, basic items best bet",2024-03-05T21:14:55.187Z,0,,24,TRUE,,,a month ago,,Dinner,,$10–20,,Take out,4,3,4,ChdDSUhNMG9nS0VJQ0FnSUM5N3I3bW13RRAB,,,,,,,Google,,112545811036841598267,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,C1TA 1OVES 1T 1 BUY 1T WHEN SHE V1S1TS MY WORKPLACE 1TS POPULAR 1N TH1S COMMUN1TY AND  1VE TR1ED SOME OF HER COMB1NAT1ON PLATE 1T TASTE GREAT 👍🏾 ❤️‍🔥,2024-01-23T12:59:35.613Z,0,,8,FALSE,,,3 months ago,,Lunch,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROOFk3bHVnRRAB,,,,,,,Google,,115089413826519854180,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,,2023-12-30T00:32:42.583Z,0,,4,FALSE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMxenZ1LUlBEAE,,,,,,,Google,,112195244230347561580,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,Food was amazingly tasty though it was a bit pricy isn’t everything these days 😂,2023-10-16T20:32:57.368Z,0,,7,FALSE,,,6 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM1by1PbXNnRRAB,,,,,,,Google,,101361466021660955961,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,1,"So I order using the online menu, and I’m appalled that when I picked up my order, it was $10 more than the online menu indicated.  I order 1 dinner (fried rice/2 appetizers) and small side order of Peking Ravioli (total of 4).  Cost of $24.40.  I could have splurged on Chipotle for far less and much better food.  I mentioned to the female cashier about the discrepancies of the online menu and she immediately became defensive, explaining that the online menu had been updated.  I responded that obviously some advertisers did not get the memo. She persisted to the point where I said, look, it is what it is. You haven’t informed your public and that’s on you. She blamed her boss and said she’d inform him.  I doubt I’m the only person who’d experienced surprise, and the first time she said she’d tell her boss.  I’d guess the next time she tells her boss WILL BE THE FIRST TIME though.

The food?  I’’m from Roslindale and patronized this same business since 1980 or so when it opened. Original manager was fabulous. You went in, he knew what you wanted, we talked baseball the whole time, he was a huge fan. The neighborhood owned him. He was one of us. Always the tastiest food.  Today I ordered Kung Pao extra spicy, Egg Roll, and Peking Ravioli side.  Fried rice was part of the dinner component.  I’ve never tasted Kung Pao Chicken so tasteless.  Spicy?  Milk has more zest to it than this slop. And it didn’t look like a good quality dish, chicken, vegetable, etc. no peanuts which always is part of the dish. Sub par as to appetizing view. Terrible food. Egg Roll was ok. Peking’s, nothing to stop in or go out of your way for.

Being a customer of this place for over 40 years?  No more.  Done.  There are plenty of Chinese food restaurants right there in Rossie Square.  I’ll give them a try.  I hope this review provides you with some forwarded insight.

Caveat Emptor.",2023-09-30T21:56:57.795Z,0,,23,FALSE,,,6 months ago,,Dinner,,$20–30,,Take out,2,1,1,ChZDSUhNMG9nS0VJQ0FnSURaam9ydmV3EAE,,,,,,,Google,,114701143041012358251,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,1,"As vegans, we were disgusted. We ordered a tofu vegetarian dish, which turned out to have recycled brown sauce with pork. We confronted them with this, and their contempt was naked. And to boot, we were over-charged. The smallish meal for one family cost nearly $70, and that turned out to not include white rice. Disgusting. Inedible. Overpriced. Zero respect for customers.",2023-08-27T00:15:21.040Z,0,,5,FALSE,,,7 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURwcmRPMnFRRRAB,,,,,,,Google,,109410497577115564242,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,1,The quality of the food went down the prices are always changing. Stay away from the beef teriyaki it tasted weird and sour it didn’t look right at all,2023-07-27T19:23:01.105Z,0,,12,FALSE,,,8 months ago,,Dinner,,$10–20,,Take out,,1,,ChdDSUhNMG9nS0VJQ0FnSUNwcU1tZDVnRRAB,,,,,,,Google,,111869857069699649242,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,,2023-07-22T01:50:17.751Z,0,,5,FALSE,,,9 months ago,,Dinner,,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKcmFqTlhnEAE,,,,,,,Google,,105273850444711892614,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,1,,2023-07-15T17:37:15.819Z,1,,26,FALSE,,,9 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURKNnVXbnV3RRAB,,,,,,,Google,,118366357478814923721,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,"Always delicious, priced justly, and service is always great. Recommend 100%",2023-06-05T17:44:08.811Z,0,,11,FALSE,,,10 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR4aXNxYXF3RRAB,,,,,,,Google,,101567816382101440246,,,,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,Buena atención por parte de una Señora encargada. Y buena comida,2023-05-07T18:27:10.277Z,0,,133,TRUE,,,11 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMyd2VmZXJBRRAB,,,,,,,Google,,106014811066595419649,,,Good attention from a lady in charge. and good food,,,,,,,,,,,,,,,,,,,,
Dragon Chef,5,,2023-03-08T18:07:24.320Z,0,,21,TRUE,,,a year ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURoanJyQ0VREAE,,,,,,,Google,,111274576793851545089,,,,,,,,,,,,,,,,,,,,,,,
