text,reviewId,city,lan
"Great pasta, reasonably priced!",ChZDSUhNMG9nS0VJQ0FnSUNaOC1xQkV3EAE,Boston,en
Very small and cozy place to grab amazing Italian food. The owner is very nice and cooks great food that reminds me of a home-cooked meal. 10/10!!!,ChZDSUhNMG9nS0VJQ0FnSURwdHA2U05REAE,Boston,en
Classic corner red sauce place like no longer exists in Boston. Prices were reasonable and food (even the fresh homemade pasta) came out quick. Only like 2 tables and not sparkling or anything but you know you're there for the food.,ChZDSUhNMG9nS0VJQ0FnSUNwXzkzOURREAE,Boston,en
"Local guide. $17 pasta? No taste at all, small portion. Just sad. Please do not eat here",ChdDSUhNMG9nS0VJQ0FnSUNKLTgtRjF3RRAB,Boston,en
"Dined here solo yesterday for lunch and was overall disappointed. This is place is not what it used to be. Servers were helpful and kind but were a little too persistent which sort of interrupted my lunch.

Lobster roll (which I used to claim was the best in the city) wasn’t as fresh as it could have been and for $50 should be on point. I also don’t like that they don’t cut the lobster properly for you. Choking hazard.",ChdDSUhNMG9nS0VJQ0FnSUNqN2M2anZnRRAB,Boston,en
Came for the seafood but stayed for the cocktails and chill vibes. We sat at bar so did not get a chance to get familiar with menu or hear about dishes. The oysters were great! Did not like raw clams (too fishy for my taste). Cocktails were suburb. They had a lobster and waffle dish which was so unique and good! Lobster was a bit overcooked but the flavor they had def made up for probably a rare mistake (the lobster in lobster roll was not overcooked and melted in mouth). Brussel sprouts were also phenom and could be a meal in itself.,ChZDSUhNMG9nS0VJQ0FnSUNqaHY2LUtnEAE,Boston,en
"Hostess was rude as soon as we walked in. Food was delicious, aside from the shell pieces in the lobster roll. Our bartender was great.",ChdDSUhNMG9nS0VJQ0FnSUNqaHNMcTlnRRAB,Boston,en
"I post a review on Google only for something exceptionally good or exceptionally bad; unfortunately, Saltie Girl was the latter.

I wanted a quick clam chowder lunch before heading home, and Saltie Girl had been mentioned more than once as making a good one. What a disappointment! It was over-thickened, over-salted, under-clammed, and for some odd reason served topped by two fried clams with breading that had already turned soggy.

And speaking of soggy, the French fries were limp as can be. They were listed on the menu as having black garlic and truffle, but truffle flavor (truffle salt?) was all I could taste. I did see some black specs, which I hoped and assumed were some sort of edible item, but otherwise the garlic was absent.

The host was courteous and helpful (this was the only reason I gave two stars instead of one), but the server committed a major faux pas for a higher-end restaurant by not asking, after I ate only half of the chowder and maybe a quarter of the fries, if I was unhappy with the food.

I also ordered a shiso cocktail, which tasted mostly of citrus and sugar, a little bit of gin, and not at all of shiso except for one tired leaf affixed to the glass by an adorable little clothespin.",ChdDSUhNMG9nS0VJQ0FnSUNqa3RPdHJ3RRAB,Boston,en
"Love, Love, Love....Will return!",ChZDSUhNMG9nS0VJQ0FnSUNqM0oyY1dnEAE,Boston,en
"This place never waivers from sweving delicious food. Bar seating, outside table, and dining area.",ChZDSUhNMG9nS0VJQ0FnSUREejkzR2JREAE,Boston,en
"Lobster roll was delicious! It was filled with lobster and was super buttery. The bread was also delicious and it made the perfect combo. Highly recommend ordering it warm.

Lobster mkt price on the day was $42.

Service was also superb!",ChdDSUhNMG9nS0VJQ0FnSUREaF9udDJBRRAB,Boston,en
"We had the cold style lobster roll and while pricey, it was really good. Nice, chunky bits in the lobster roll. The meat had a nice sweet quality that's indicative of lobster from Cape Cod. The bread was properly buttered and grilled.

The only downside was they splashed vinegar in the lobster. It must be an acquired taste but not something I loved. Also the fries were overcooked and just not tasty.",ChdDSUhNMG9nS0VJQ0FnSUREMl9lTDZnRRAB,Boston,en
Great variety of food. Excellent brunch. Pleasant service and atmosphere. Always a wonderful experience.,ChdDSUhNMG9nS0VJQ0FnSUREMl9uWGtnRRAB,Boston,en
"**UPDATE** If you scroll through the other reviews, you can find 10+ different ""people"" who posted the exact same photos along with their 5 star reviews.  Makes you wonder how many of these reviews are real...
-------

This restaurant has PLENTY of wait staff, they are all just condescending, rude, and make you wait on yourself. Service on a Saturday at 3pm was abysmal despite a plethora of servers. We were made to feel like a burden for simply existing in the restaurant even though we were nothing but polite and undemanding. Portions were horrendously small for the price, though I do have to say the food itself was tasty. They’ve sadly let their instagram fame go to their head and no longer care about creating repeat customers once you are inside their doors.",ChdDSUhNMG9nS0VJQ0FnSUREM09ybm53RRAB,Boston,en
"Fantastic food
I had the Pollo alla Wilfredo, which was like an *elevated* chicken marsala
Good value and it was a dish that would have definitely taken me forever to make in my home kitchen

They deserve a bigger space 🥳
The noise level and the density of patrons is the only detraction to the place, the service was fantastic and they were super attentive and a very charming front of the house crew

They even warned me about the portion of the Wilfredo and talked me down from getting a soup to start with, very reasonable",ChZDSUhNMG9nS0VJQ0FnSUNqc0xiNEF3EAE,Boston,en
"Really good food and I didn't expect it. It's true I ate some tortellini with tomato sauce which are not very difficult to make but still tasty.Perhaps the tortellini was a little overcooked for my Italian taste. Generous portions. Good Montepulciano wine.Tiramisu maybe not perfectly Italian but good.
Very nice and kind waitress.Great job Carmen.
I will definitely come back for good wine, good food for an excellent quality price.",ChZDSUhNMG9nS0VJQ0FnSUNqNFBDMGRnEAE,Boston,en
The gnocchi made my fiancée happier than I’ve ever seen her,ChZDSUhNMG9nS0VJQ0FnSUREN2JLME9REAE,Boston,en
"I ordered a Saltimboca and a cannoli. The cannoli was decent but the saltimboca was inedible. The chicken had no flavor, the pasta was ok, the sauce was too salty, and there was a broccoli the size of half a plate. Would not go again and do not recommend it.",ChZDSUhNMG9nS0VJQ0FnSUNEbjRUUWRnEAE,Boston,en
"This experience was very disappointing.  My husband placed a pickup order through Grubhub. When he went inside the restaurant to get our food, the woman inside refused to give him our order. For several minutes she forced him to show proof of the order. When he finally got upset and stated he was not an errand boy, it was his order, another employee shook his hand and she relinquished.

My husband is a black man who was wearing jeans and a black hooded sweatshirt.  We order pickup through Grubhub a lot as we don't dine-in due to my husband's health issues. This woman made a judgment upon sight and tried to refuse someone a meal they paid for. As good as the food is, as we have eaten Carlos' meals throughout the years, this leaves a horrible taste in our mouths and a horrible feeling in our hearts. I have already reported the incident to Grubhub.",ChZDSUhNMG9nS0VJQ0FnSUNEcUxTSkF3EAE,Boston,en
Great drinks and vibes,ChdDSUhNMG9nS0VJQ0FnSUQ5aTUtNGhBRRAB,Boston,en
Awesome place shout out to Chris,ChdDSUhNMG9nS0VJQ0FnSUM5ZzhQRTRBRRAB,Boston,en
One of my favorite Italian restaurants in the Boston area.,ChZDSUhNMG9nS0VJQ0FnSUM5MktUWlNBEAE,Boston,en
"Repeat customer, great food and atmosphere. The food menu seems to be getting smaller and lost some of the signature dishes.",ChdDSUhNMG9nS0VJQ0FnSUNqbU52ZGlnRRAB,Boston,en
"They recently scaled back the menu, which would be fine if it was for the sake of increasing the quality of the food. Unfortunately, in addition to there being fewer options, the food is also worse. Even the tater tots aren't as good anymore. Really disappointed in the drop in quality recently.",ChZDSUhNMG9nS0VJQ0FnSUREb3ZYU1pnEAE,Boston,en
"It took over 20min for the food to come out, when it finally did it was very mid, unimpressed, our waitress sat down at the bar to have her lunch and a drink and we had to wait and flag another waitress to get our check. We literally got no service from the staff",ChZDSUhNMG9nS0VJQ0FnSUREblBfbkRREAE,Boston,en
Food was below average Pub Food. Place is clean and service was good.,ChdDSUhNMG9nS0VJQ0FnSUREeVAzN2xRRRAB,Boston,en
I love this place! Food and service are always great with a nice casual pub atmosphere. This has become my go to lunch spot by my work.,ChZDSUhNMG9nS0VJQ0FnSUNEMXFxdmVREAE,Boston,en
"Adam made our night. Great service, great food. Can't wait to visit the back patio once the weather gets nice. Great spot.",ChZDSUhNMG9nS0VJQ0FnSUNEd3JpblJ3EAE,Boston,en
Been here many times and is always good quality for a fair price! Recommend the bread pudding to split with someone with brunch and the espresso martinis are only $10 are really delish!,ChdDSUhNMG9nS0VJQ0FnSUQ5anItbjlBRRAB,Boston,en
"I think this could be a great Sunday brunch spot - or maybe it already is and we just had bad luck.  Two of our four meals were delicious, but the two breakfast burritos were a disaster.  They got the order wrong several times and even the third attempt still had sausage in it when we requested vegetarian.  It also wasn't very tasty.  The waitress was doing her best despite the kitchen problems and ended up taking one of the two burritos off of the bill which was appreciated.

We would consider going back but will definitely not be ordering the breakfast burrito.",ChZDSUhNMG9nS0VJQ0FnSUM5dXBiTkp3EAE,Boston,en
"The food here was really good, served freshly cooked, really quick, and for being in the city of Boston, relatively cheap. The restaurant itself is very clean and nice, with extremely friendly staff who don't ignore you one bit. Gives you that city feel, perfect place to grab beers with friends to catch up.

Just good luck finding parking if you aren't walking there.",ChdDSUhNMG9nS0VJQ0FnSUM5NzV5NjlnRRAB,Boston,en
"If I’m being honest, it’s probably a 4.5. I grew up in Southie. I would not doubt if it’s rat meat",ChdDSUhNMG9nS0VJQ0FnSUREd3A3em5RRRAB,Boston,en
Been going since day one. But the few times I have been the food has tasted old. Yesterday I ordered and picked up in 15 minutes and the food was cold.,ChZDSUhNMG9nS0VJQ0FnSUMxNGJDeWVnEAE,Boston,en
Easily the best Chinese food I’ve had in Boston!! They’re crab Rangoons and fried raviolis are the best and they’re so sweet,ChZDSUhNMG9nS0VJQ0FnSUNkMTdpWlFREAE,Boston,en
I ordered delivery broccoli steak and it was literally all broccoli and 3 pieces of steak. I paid $30 for this ,ChZDSUhNMG9nS0VJQ0FnSUNkc2ZHRmVBEAE,Boston,en
Good food,ChZDSUhNMG9nS0VJQ0FnSUNkdk9QQlZBEAE,Boston,en
Ken and Erica have always been amazing to my friends and I. Food and service is always good!,ChdDSUhNMG9nS0VJQ0FnSUR0eHBPNHNRRRAB,Boston,en
The food is so good here,ChdDSUhNMG9nS0VJQ0FnSUNPeFBfbmxBRRAB,Boston,en
"Worst pork fried rice I have ever ordered. Hard and crunchy, dry with no flavor. How can you mess up pork fried rice?",ChZDSUhNMG9nS0VJQ0FnSUN0NEtfblVBEAE,Boston,en
Good quality Chinese and Thai food.  The restaurant is primarily takeout and delivery.,ChZDSUhNMG9nS0VJQ0FnSUNOMDlEOVBREAE,Boston,en
I ordered beef chow mein for delivery and they gave me a bunch of sprouts but no actual chow mein. Do not order from this place. You’re wasting your money.,ChdDSUhNMG9nS0VJQ0FnSUNOdWN1Q2t3RRAB,Boston,en
They are the greatest,ChZDSUhNMG9nS0VJQ0FnSUNOcHBhN05REAE,Boston,en
The  pizza was ice cold and there was no cheese on the pizza (at all) my daughter was starving otherwise I’d have a picture. . I paid $25 for a large 1 topping! I’ve had hot pockets that have tasted better. Tighten up,ChZDSUhNMG9nS0VJQ0FnSUROMzdYbU9REAE,Cary,en
AJ is a fantastic employee and helped me out with the cancellation process when I mistakenly ordered to the wrong store. Best Papa John’s experience I’ve ever had!,ChdDSUhNMG9nS0VJQ0FnSUROdVlUdmtnRRAB,Cary,en
"I’ll start off with saying the pizza was still great, after we warmed it up again…. The  delivery driver laid it on our rail and did not knock to let us know it was here. We eventually found it, and it was cold.
Honestly the mananger was straight forward and an awesome person to work with. He helped us out and that was that.",ChZDSUhNMG9nS0VJQ0FnSUQxenF2akZREAE,Cary,en
"I ordered a large veggie and a large cheese pizza, They were so bad the cheese was hard and dry the veggie pizza was so horrible.",ChZDSUhNMG9nS0VJQ0FnSUQxcHRLemVnEAE,Cary,en
Pizza was cold and hard .,ChdDSUhNMG9nS0VJQ0FnSURWOE9IZWpRRRAB,Cary,en
"Not sure what happened here, recently delivery times have been over an hour and food is cold on arrival. Their delivery method switched to Door dash instead of internal drivers and since then it’s been lame. bummer",ChdDSUhNMG9nS0VJQ0FnSURaOWVHdXB3RRAB,Cary,en
