title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13
Mariscos La Diabla,5,,2023-11-05T10:00:13.825Z,0,,1,FALSE,,,5 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURGeXFpaWlBRRAB,,,,,Google,,112390723335433187188,,,,,,,,,,,,,
Mariscos La Diabla,1,"I got tacos, an order of fries and a mango margarita. The only thing that was delicious, was the drink. Food was not good at all!!!  Meat was over cooked and tough and weirdly seasoned. The fries were soggy and lacked flavor even though they’re called “seasoned fries”. Like how can you mess up tacos and fries? They’re quite over priced as well. I rate this place a 3/10. If I come back, it’ll only be for the drinks.",2023-09-12T14:59:46.250Z,1,,32,TRUE,,,7 months ago,,Dinner,,,,Dine in,4,,4,ChdDSUhNMG9nS0VJQ0FnSUNaMGRfUTFRRRAB,,,,,Google,,110047357949755879285,,,,,,,,,,,,,
Mariscos La Diabla,1,"It is overpriced, I can't believe they charge $150 dollars for one order of  crab legs.",2023-07-23T01:28:48.723Z,1,,3,FALSE,,,8 months ago,,Lunch,,$100+,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSURKcTZtWTdBRRAB,,,,,Google,,102121743211322500015,,,,,,,,,,,,,
Mariscos La Diabla,1,La comida buena el servicio malo y lo peor es que a la hora de cobrar a tus hijos menores los contemplan como adultos y te cobran el 25% de tips que fueron 50dlrs,2023-06-19T20:18:19.025Z,0,,29,TRUE,,,10 months ago,,Dinner,,$100+,,Dine in,1,3,1,ChZDSUhNMG9nS0VJQ0FnSUNKeUxtUkN3EAE,,,,,Google,,113099610688217966231,,,"The food is good, the service is bad, and the worst thing is that when it comes to charging your minor children, they consider them as adults and charge you 25% of tips, which were 50dlrs.",,,,,,,,,,
Mariscos La Diabla,1,Fue una terrible experiencia si pudiera le diera 0 estrellas el Servicio es horrible no lo atienden a uno bien la mesera lo ignoro no lo recomiendo,2023-04-21T04:26:59.632Z,0,,5,FALSE,,,a year ago,,,,$100+,,,,,,ChdDSUhNMG9nS0VJQ0FnSURSb3RUbDBBRRAB,,,,,Google,,104085158818811388238,,,"It was a terrible experience. If I could, I would give it 0 stars. The service is horrible. They don't serve you well. The waitress ignores it. I don't recommend it.",,,,,,,,,,
Mariscos La Diabla,1,,2023-03-27T01:36:17.563Z,0,,,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNSek0zY1d3EAE,,,,,Google,,108406411935339055250,,,,,,,,,,,,,
Mariscos La Diabla,1,"So dissatisfied with my Uber eats order
Will never order again 🤢🤢🤢🤢",2023-01-22T17:55:13.969Z,3,,2,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURCaWVYZFJBEAE,,,,,Google,,101359653561639724057,,,,,,,,,,,,,
Mariscos La Diabla,4,,2022-10-15T00:18:27.098Z,0,,5,FALSE,,,a year ago,,,,$10–20,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURleGVTa1R3EAE,,,,,Google,,101060566244849577742,,,,,,,,,,,,,
Mariscos La Diabla,1,Worst place ever don’t take your kids. I just went and the guy said $5 restroom fee to use it. How dare you charge me for my little daughter to use the restroom. Worst place ever!!!!,2022-07-25T17:05:37.761Z,4,,3,FALSE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1eXZMYTlRRRAB,https://lh5.googleusercontent.com/p/AF1QipP8r7ffocnOLzmRElKWhLa3uGwjX8yWEXCZS0MS=w150-h150-k-no-p,,,,Google,,112920350691401311337,,,,,,,,,,,,,
Mariscos La Diabla,1,"La comida no está buena aparte Son unos tramposos con sus precios no son los que anuncian en el menú,se entiende que pueda variar el precio pero no en un 50%. es ridículo, el servicio es malo
Aparte te cobran el 25%de servicio (gratitud le llaman) no lo recomiendo.",2022-06-30T21:15:50.046Z,1,,3,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURPd3ByWkVnEAE,,,,,Google,,108902459834490141090,,,"The food is not good apart from that. They are cheaters with their prices, they are not what they advertise on the menu, it is understood that the price can vary but not by 50%. It's ridiculous, the service is bad
Besides, they charge you 25% for the service (they call it gratitude) I don't recommend it.",,,,,,,,,,
Burger King,2,"You do not know life until you order two whoppers before your flight to a new world, so delicious, yet the spirit of adventure is the true meal here. Also you gotta try the ANGRY WHOPPER!!!!!!!!!!!!!!",2024-02-29T14:57:58.077Z,0,,107,TRUE,,,a month ago,,Brunch,,$100+,,Delivery,1,1,5,ChdDSUhNMG9nS0VJQ0FnSUM5c0puMHNBRRAB,,,,,Google,,102664316498879477436,,,,,,,,,,,,,
Burger King,1,Just finished eating one of worst meals of my life. No hygiene. No taste. Can’t expect that from Burger King.,2024-01-02T23:45:14.617Z,0,,6,TRUE,,,3 months ago,,Dinner,,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUMxNDZqcWZ3EAE,,,,,Google,,100218974936536548108,,,,,,,,,,,,,
Burger King,1,Missing food items,2023-12-10T23:00:49.866Z,0,,3,FALSE,,,4 months ago,,,,,,,1,2,1,ChdDSUhNMG9nS0VJQ0FnSURWdUxfbTRnRRAB,,,,,Google,,109435560650717339740,,,,,,,,,,,,,
Burger King,5,Miguel took my order without making me feel bad given there was kiosks I could have ordered from. The kiosks don’t let me get the double impossible whopper like I usually get. Miguel was very polite and attentive. Wish more fast food places had employees like Miguel.,2023-11-16T17:31:32.918Z,0,,94,TRUE,,,5 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNsdXJxUlhREAE,,,,,Google,,106988134660351068604,,,,,,,,,,,,,
Burger King,3,Eh they messed up the order but it was ok,2023-10-10T22:49:59.708Z,0,,290,TRUE,,,6 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM1MU15bmN3EAE,https://lh5.googleusercontent.com/p/AF1QipN7WJB2rDCZWjovDX_bYgUTr8V0pp8_S8zm0B-y=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMuT-ZvM_mN7xhYYIU0gShBmiVBVgjZ6Jgyl9gU=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPt2Gkds3tYpjJ4jaxI4RyRQzRLZ8F0W6nQ3tvD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPkX9OJJ4xaZNwTa-TxZ91t--A6MlBxHSNRHOeP=w150-h150-k-no-p,Google,,102793681860341030793,,,,,,,,,,,,,
Burger King,1,,2023-10-04T21:35:09.638Z,2,,76,TRUE,,,6 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNtLTlQeWx3RRAB,,,,,Google,,112778426960233343902,,,,,,,,,,,,,
Burger King,1,Waited 30mins for a sandwich,2023-09-25T19:10:57.381Z,0,,1,FALSE,,,6 months ago,,Lunch,,$10–20,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURaakoyUzF3RRAB,,,,,Google,,101390164505514826432,,,,,,,,,,,,,
Burger King,1,Nie oczekiwałem zbyt wiele ale to najgorszy burger king w jakim cokolwiek zamówiłem !,2023-09-18T19:40:23.033Z,0,,21,TRUE,,,7 months ago,,Brunch,,$10–20,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNaMi1ybUJBEAE,,,,,Google,,110098027339004313688,,,"I didn't expect much, but this is the worst burger king I've ever ordered!",,,,,,,,,,
Burger King,1,I bought chicken sandwich and fries . He touched the fries without gloves . It was disgusting . It’s the Worst taste  I have ever eaten Burger King,2023-09-13T19:29:55.007Z,0,,29,FALSE,,,7 months ago,,,,,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNadWVUV3Z3RRAB,,,,,Google,,110161958822091269123,,,,,,,,,,,,,
Burger King,1,Absolute joke. Always out of everything. Rude service. Counter lady stoned out of her mind. Unbeleivably bad,2023-09-03T14:03:39.324Z,1,,80,TRUE,,,7 months ago,,,,,,,1,3,1,ChdDSUhNMG9nS0VJQ0FnSUNaNk5fWm13RRAB,,,,,Google,,104420860248087001132,,,,,,,,,,,,,
Burger King,1,,2023-07-20T22:36:30.213Z,0,,3,FALSE,,,9 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURKcFotZlpnEAE,,,,,Google,,108814748961677307256,,,,,,,,,,,,,
Burger King,1,Unprofessional staff. Dirty kitchen. We were waiting 15 min in line because the machines to order weren't working. And finally didnt order because they were out of fries. I don't recommend it at all,2023-05-09T14:55:17.106Z,0,,18,TRUE,,,11 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUN4cUlHb3BnRRAB,,,,,Google,,107712839477371997677,,,,,,,,,,,,,
Burger King,1,Awful place and awful employees,2023-03-12T00:58:19.448Z,0,,2,FALSE,,,a year ago,,,,$20–30,,,,,,ChZDSUhNMG9nS0VJQ0FnSURoeWZtbFhBEAE,,,,,Google,,111990064445231286646,,,,,,,,,,,,,
Burger King,1,"The employee expediting the food was incredibly rude. My father used the self ordering system and believed he ordered two sandwiches. When his order was called and we discovered there was only one the person who gave him the food simply said “no you didn’t” and walked back to his station. I stepped in to ask a follow up question, I was then told that he ordered a meal without a sandwich. At this point my father got back in line to order another. While we were figuring this out my order was called and I missed my number. After waiting a few minutes I inquired about my order and the same person told me “I called this 3 times, don’t ask me about your order” my wife commented that he could have call it louder and he proceeded to swear quietly as we were walking away calling her several inappropriate words. We did not address this in the moment as we were quite frustrated by the whole experience.",2023-03-03T19:47:04.030Z,3,,47,FALSE,,,a year ago,,Lunch,,$1–10,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSURobk52RGR3EAE,,,,,Google,,109624739217806184631,,,,,,,,,,,,,
Burger King,4,,2023-02-27T19:34:31.427Z,0,,3,FALSE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURoOEo3MThBRRAB,,,,,Google,,115126330110191607315,,,,,,,,,,,,,
Pupuseria,5,If you are looking for a pupuseria in Chicago this is the place.  Loved that worker was taking cleaning very serious. Nothing beats eating at a clean establishment.,2024-04-21T22:16:18.616Z,0,,16,FALSE,,,a day ago,,Dinner,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqN3VIMjh3RRAB,,,,,Google,,100010679221284777696,,,,,,,,,,,,,
Pupuseria,5,Les recomiendo ricas popusas y kesadiyas y muy buen servicio muy atentas la personas k atienden,2024-04-19T16:18:42.105Z,0,,36,FALSE,,,3 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqMHRhbnlBRRAB,,,,,Google,,101684990220912759197,,,"I recommend delicious popusas and kesadiyas and very good service, the people who serve are very attentive.",,,,,,,,,,
Pupuseria,5,"Had 2 popusa mixta and their passion fruit agua fresca , everything was delicious. Definitely will be coming back",2024-04-14T19:15:49.517Z,0,,14,FALSE,,,a week ago,,Brunch,,$10–20,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdTczRjlRRRAB,,,,,Google,,110997432739049605473,,,,,,,,,,,,,
Pupuseria,5,,2024-04-12T00:36:53.242Z,0,,39,TRUE,,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREeGZqdXN3RRAB,,,,,Google,,109890235453013389810,,,,,,,,,,,,,
Pupuseria,3,,2024-04-03T12:04:38.180Z,0,,3,TRUE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEei1Qb1pBEAE,,,,,Google,,118107754339788741462,,,,,,,,,,,,,
Pupuseria,5,,2024-03-31T08:45:57.646Z,0,,2,FALSE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEcmN6MDRnRRAB,,,,,Google,,116888229175417898275,,,,,,,,,,,,,
Pupuseria,5,,2024-03-29T19:09:08.850Z,0,,2,FALSE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEaVluVC13RRAB,,,,,Google,,109462440642139065725,,,,,,,,,,,,,
Pupuseria,1,,2024-03-28T16:47:04.128Z,0,,19,TRUE,,,3 weeks ago,,,,,,,,,1,ChdDSUhNMG9nS0VJQ0FnSUNEM3FUdF9nRRAB,,,,,Google,,109752919164445375119,,,,,,,,,,,,,
Pupuseria,4,,2024-03-26T16:13:18.405Z,0,,2,TRUE,,,3 weeks ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNEOHAyWHJnRRAB,,,,,Google,,117380805909073499421,,,,,,,,,,,,,
Pupuseria,5,,2024-03-21T01:27:07.053Z,0,,2,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5aV82QjJBRRAB,,,,,Google,,101602817795264634625,,,,,,,,,,,,,
Pupuseria,5,Muy Rico,2024-03-19T20:28:02.083Z,0,,44,TRUE,,,a month ago,,Lunch,,$20–30,,Delivery,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5emJIdmdnRRAB,,,,,Google,,115339326487304906168,,,Very rich,,,,,,,,,,
Pupuseria,4,,2024-03-19T18:44:47.324Z,0,,19,TRUE,,,a month ago,,Dinner,,$10–20,,Take out,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUQ5amV1cU13EAE,,,,,Google,,105343443288634500524,,,,,,,,,,,,,
Pupuseria,5,It was my second time visiting the area and I love it. The food is delicious. Well I tried the Pupusas mixtas and I have to said they’re delicious and the Atol de Elote my favorite 🥰🥰🥰🥰,2024-03-06T15:27:34.470Z,0,,85,TRUE,,,a month ago,,Other,,$30–50,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MGNiY2FnEAE,,,,,Google,,118010402249432522995,,,,,,,,,,,,,
Pupuseria,4,,2024-02-26T13:14:48.200Z,0,,,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkM2QyaEV3EAE,,,,,Google,,114819037720253584110,,,,,,,,,,,,,
Pupuseria,5,,2024-02-25T19:32:03.400Z,0,,,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkMWFhMV93RRAB,,,,,Google,,109096612777003936908,,,,,,,,,,,,,
Unos,1,"Absolute worst pizza I've had. Worse than frozen grocery store pizza. The cashier was super weird and basically demanded a tip for just boxing a pre-made pizza.

The pizza I had today looked nothing like the pics here. More like a hockey puck with almost no sauce and little cheese.",2024-04-05T00:01:17.426Z,1,,19,TRUE,,,2 weeks ago,,Lunch,,$20–30,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREeUxDQUR3EAE,,,,,Google,,109167317362408554026,,,,,,,,,,,,,
Unos,2,Expensive Lukewarm Chalky Cardboard Crust With Little Flavor. A Let Down Compared To A Freshly Ordered Uno Pizza! Staff Seemed Bothered To Ring Up The Sale. I Will Order Elsewhere On Any Future Lay Over At ORD.,2024-03-18T13:19:37.284Z,0,,4,TRUE,,,a month ago,,Lunch,,$10–20,,Take out,2,2,2,ChdDSUhNMG9nS0VJQ0FnSUQ5NllXX3ZRRRAB,,,,,Google,,115065904062654571784,,,,,,,,,,,,,
Unos,5,,2024-02-20T16:18:11.019Z,0,,2,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkcVBEOGhBRRAB,,,,,Google,,113083909697939229510,,,,,,,,,,,,,
Unos,3,"It's on the more affordable side for airport food, however it's really not great. If you are starving and don't have time to get anything else, this is edible and quick if they have it ready but that's about it.",2024-01-08T01:13:20.388Z,0,,182,TRUE,,,3 months ago,,Dinner,,$10–20,,Take out,3,3,4,ChdDSUhNMG9nS0VJQ0FnSUMxcE9UR3BRRRAB,https://lh5.googleusercontent.com/p/AF1QipP3RknqAsE4i_WYpiX1JFSZLGUzEkwZpcq7lMU9=w150-h150-k-no-p,,,,Google,,107467645805169272499,,,,,,,,,,,,,
Unos,1,"Located in terminal 2 of Chicago’s Airport. This is terrible Unos - as in tastes like the frozen heated up at home version of Unos you can get at the grocery store, not remotely close to the Unos restaurants!!! Why?!?!?!?!?!
This stuff was junk. I ate 1 small slice and threw it away. Waste of $12.
Highly not recommended - get real Unos here not this junk. Sauce was terrible! Fake tasting, no tomato chunks to be found. No just nope!!!

Hotdog however (Vienna brand) was great!! Loved that part.",2023-12-22T21:30:46.173Z,1,,688,TRUE,,,4 months ago,,,,,,,2,1,5,ChZDSUhNMG9nS0VJQ0FnSUMxeElMRGNnEAE,https://lh5.googleusercontent.com/p/AF1QipNJHij05X2LFEqd7O6aQnW6brBUkm-jA4_7ipaC=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPo3ih6SE4aptKouZEkKa0ROBpEMJ62Vgoz-AxX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNUWFTqqMOlBDUN9gO6kmhw05drQB8O-vrA8WF3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPFyaUmbguhwA8ZaphrNjykBt6aU3yJErEJEGYO=w150-h150-k-no-p,Google,,108406859649269426641,,,,https://lh5.googleusercontent.com/p/AF1QipMg4zUuR11N2v-MGR5YjZmyW08jf6Bx83qsr_1Q=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNKaHM2F39t76KfyzEMuS7k2NzxiPLf6SiB_4S2=w150-h150-k-no-p,,,,,,,,
Unos,2,"not enough salt, undercooked. not even half worth the money",2023-11-30T17:16:05.548Z,1,,21,TRUE,,,4 months ago,,,,,,,3,2,3,ChdDSUhNMG9nS0VJQ0FnSURsck5HZV9RRRAB,,,,,Google,,107809760929858554080,,,,,,,,,,,,,
Unos,5,It was an airport so not the best atmosphere but the pizza was great.,2023-11-07T15:08:22.512Z,0,,42,TRUE,,,5 months ago,,Dinner,,$10–20,,Take out,1,5,5,ChdDSUhNMG9nS0VJQ0FnSURGX3VxeG5RRRAB,,,,,Google,,111912520590054520710,,,,,,,,,,,,,
Unos,5,"Honestly I thought deep dish would be disgusting but I tried one here on a layover and it was pretty good. Super filling, good bang for your buck especially for airport food.",2023-10-10T03:00:02.195Z,0,,42,TRUE,,,6 months ago,,Dinner,,$10–20,Somewhat recommend,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUM1bUtHN0NnEAE,https://lh5.googleusercontent.com/p/AF1QipMsSny7FRQCvvD3USUWLv4uVht3JFLoxbWMRagN=w150-h150-k-no-p,,,,Google,,111899251254000784159,,,,,,,,,,,,,
Unos,1,"First time want to try chicago style pizza
We had this pizza in chicago airport on transit
It was frozen ! No taste to it at all! The crust taste like biscuit ! Very dry plus we had to wait almost 10 mins",2023-09-20T00:16:22.380Z,0,,65,TRUE,,,7 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNabDlxZTJnRRAB,,,,,Google,,114911399851560673271,,,,,,,,,,,,,
Unos,1,I ordered a cheese Pizza and unfortunately there was none available and was told the wait time was 10 minutes. I told the attendant fine. Didn’t know that I had to pay first. Inquired 5 minutes later then I was told so I paid. I had to wait 22 minutes more before I was served. When I questioned I was told by the rude attendant that I didn’t pay before. I was a visitor for the first time. Not a good experience. Attendants need to be more courteous and respectful. The time Sunday September 17 at 5.08 pm.,2023-09-17T22:38:11.120Z,2,,1,FALSE,,,7 months ago,,Other,,$20–30,,Take out,,,1,ChZDSUhNMG9nS0VJQ0FnSUNaODhPUlR3EAE,,,,,Google,,115366570425221063248,,,,,,,,,,,,,
Unos,5,"Long lines but moved fast, food was great, offer military discount!!",2023-09-12T23:10:47.686Z,0,,937,TRUE,,,7 months ago,,,,,,,3,5,5,ChZDSUhNMG9nS0VJQ0FnSUNaaWFybkhnEAE,https://lh5.googleusercontent.com/p/AF1QipMeAt1rVv_-vwlq3fnA7pmopCjbpheW6jrKMmGM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO7gwoUuxrYJ1DR2R-UXar-ALoRWucLquVSddXX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOrVewHNpvzFUo0KoT2-wOdAqRCQrV44SumGNK_=w150-h150-k-no-p,,Google,,113342754282772759524,,,,,,,,,,,,,
Unos,1,,2023-08-23T00:55:29.251Z,0,,10,FALSE,,,8 months ago,,,,,,,1,1,2,ChZDSUhNMG9nS0VJQ0FnSURwX3NQOUtBEAE,,,,,Google,,102696938819237362001,,,,,,,,,,,,,
Unos,4,,2023-08-19T19:06:07.135Z,0,,12,FALSE,,,8 months ago,,,,,,,3,4,4,ChZDSUhNMG9nS0VJQ0FnSURweXNuUFp3EAE,,,,,Google,,114573103178314121795,,,,,,,,,,,,,
Unos,4,,2023-08-13T21:59:28.218Z,0,,13,TRUE,,,8 months ago,,Brunch,,$10–20,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSURwZ0pYcUNBEAE,,,,,Google,,112363447558012419932,,,,,,,,,,,,,
Unos,4,,2023-08-13T02:48:39.374Z,0,,7,TRUE,,,8 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNwN19EMWZnEAE,,,,,Google,,110076670748070281041,,,,,,,,,,,,,
Esparza’s Tacos,4,The food is like the better version of Atotonilco and the milkshakes are legendary,2024-04-21T02:36:22.883Z,0,,24,TRUE,,,a day ago,,Dinner,,$10–20,Somewhat recommend,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNqNXA2VE53EAE,,,,,Google,,112612658545292683021,,,,,,,,,,,,,
Esparza’s Tacos,5,"Los tacos de birria son los mas ricos del mundo , super recomendados ..",2024-04-20T18:46:22.521Z,0,,2,FALSE,,,2 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaHFuQnZRRRAB,,,,,Google,,114328334649427837381,,,"The birria tacos are the most delicious in the world, highly recommended..",,,,,,,,,,
Esparza’s Tacos,5,Very underrated! Food is very good and the staff is very nice. I would say I would love for them to offer more salsa options but other than that the food is very good !,2024-04-19T23:42:52.859Z,0,,1,FALSE,,,3 days ago,,Dinner,,$20–30,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaXZuamhnRRAB,,,,,Google,,111779502171646358754,,,,,,,,,,,,,
Esparza’s Tacos,5,"Very kind and friendly staff, best tacos",2024-04-17T14:15:39.481Z,0,,23,FALSE,,,5 days ago,,,,$10–20,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbVB5VDdRRRAB,,,,,Google,,104275013962054125942,,,,,,,,,,,,,
Esparza’s Tacos,5,Visiting family attending a basketball tournament found this gem and very impressed highly recommend.,2024-04-14T04:29:21.079Z,0,,40,FALSE,,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREODhyR1hREAE,,,,,Google,,105387698636190665906,,,,,,,,,,,,,
Esparza’s Tacos,5,"Dine in- we ordered a chicken taco, steak tacos, birria tacos and watermelon water/lemonade and everything was great! Food was so good - we had to order extra tacos to go.",2024-04-14T02:32:38.327Z,0,,24,TRUE,,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcy02cDJnRRAB,,,,,Google,,118014767367559848188,,,,,,,,,,,,,
Esparza’s Tacos,5,If you want great quality food come here they don’t disappoint,2024-04-14T01:15:46.275Z,0,,1,FALSE,,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMDZfY3BnRRAB,,,,,Google,,101127989126256042436,,,,,,,,,,,,,
Esparza’s Tacos,4,Tacos al pastor 🤤,2024-04-10T17:53:55.660Z,0,,175,TRUE,,,a week ago,,Lunch,Difficult to find parking,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENGVfSmJ3EAE,https://lh5.googleusercontent.com/p/AF1QipPZ8FrJmBqAhHazUUWeHLIOwllSA7Y310spfzMe=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMUfltql-ODoAW-lu4JqKFw5HyvATsp7pc640kL=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN1wVV4E-Z3s-On4hY9J6csOnfsJGj6XHJB9DWZ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM5o6gFdpVyph8YMvNxH_P1RCaJvhgugvVmBKeU=w150-h150-k-no-p,Google,,115754742901004816546,,,,https://lh5.googleusercontent.com/p/AF1QipNNDV_R84nd0QelYLHDTZRwLYFhgnb8fmC1xpS5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMUzbjfc50i4YmrIVj8G-ejwNE7o3RQBqFrv-Lq=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN3jm6eRnrUf4CDwTS6-zapuNR2h8tTSEn76wRJ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNLFNRkYBDCGyInjRxOf3elhcecV5tcSzC7pdxX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMuev1_ni-c9kNfuKDDp-ER0yr5QxM1wqQi_WFM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPtbp7vaKLX3HyaH2kvxHOjT5-UxPchuVR3lEDD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPdAfpgA1IpiocJC1s6JDIvGthEsURsp7m9CwRy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN_mCWpD6TRsP3PX9YSbbhJCqdIxv0l0HHbtF4t=w150-h150-k-no-p,,
