title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,,,,,,,
The Coupe,5,Worth the wait. On a Sunday we waited about 30 mins for brunch. The kitchen was backed up and food took a long time but server Edgar handled it like a champ he was a really great server and honestly it's off-putting when restaurants try to turn the table over too fast 😊 we'll be back!,2024-03-17T17:08:24.548Z,0,,45,TRUE,2024-03-18T13:48:40.468Z,,a month ago,,Brunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5NGFxbEl3EAE,,,,,,Google,,116536836865513167407,,,,,,,,,,,,,,,,,,,
La Morenita,2,,2023-10-21T17:20:42.940Z,0,,,FALSE,,,6 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ1a3V5V2hRRRAB,,,,,,Google,,112206851785762593948,,,,,,,,,,,,,,,,,,,
La Morenita,1,,2019-12-04T08:37:24.684Z,0,,10,FALSE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNNMC1pc2RREAE,,,,,,Google,,110414507997671618103,,,,,,,,,,,,,,,,,,,
La Morenita,3,,2019-11-10T23:33:42.108Z,0,,2,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwbWRLU1J3EAE,,,,,,Google,,107987676291861045506,,,,,,,,,,,,,,,,,,,
La Morenita,5,,2019-10-25T03:29:47.658Z,0,,18,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwOU1pa1dnEAE,,,,,,Google,,113705000579475705574,,,,,,,,,,,,,,,,,,,
La Morenita,5,,2019-10-19T13:30:08.914Z,0,,14,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwc09tTUh3EAE,,,,,,Google,,103700361932889933623,,,,,,,,,,,,,,,,,,,
La Morenita,3,,2019-10-17T21:11:08.278Z,0,,,FALSE,,,4 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQwb0pERnF3RRAB,,,,,,Google,,114716977611761129720,,,,,,,,,,,,,,,,,,,
La Morenita,5,Great Dominicana menu and food,2019-10-02T11:50:59.719Z,0,,184,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwbVlLMER3EAE,,,,,,Google,,111073547806084760363,,,,,,,,,,,,,,,,,,,
La Morenita,1,"I went here today with my girlfriend and I will never return. I went to order some pupusas.
The young lady had a long time understanding me so I pointed to the picture. The cook seem mad at me and my girlfriend. She started to shake her head as if she wasn't going to serve us. And they didn't. I believe they are racist and this really upset me.  I will never return here.",2019-09-23T22:23:08.256Z,3,,10,FALSE,,,4 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwaHFxbV9BRRAB,,,,,,Google,,117143005578932630715,,,,,,,,,,,,,,,,,,,
La Morenita,4,,2019-09-21T03:03:11.791Z,0,,13,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwMHYyZmV3EAE,,,,,,Google,,115960885673726196995,,,,,,,,,,,,,,,,,,,
La Morenita,1,"No les recomiendo falta de limpieza muy sucio,😳🥴😲",2019-09-07T22:49:22.382Z,1,,240,TRUE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVdDUycFJ3EAE,,,,,,Google,,110031071613041699321,,,"I do not recommend lack of cleaning, very dirty,😳🥴😲",,,,,,,,,,,,,,,,
La Morenita,5,,2019-09-07T15:54:13.555Z,0,,34,TRUE,,,4 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURVMV9hNnd3RRAB,,,,,,Google,,106870445622043234540,,,,,,,,,,,,,,,,,,,
La Morenita,5,,2019-09-04T15:40:57.071Z,0,,,FALSE,,,4 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVcThhaFZREAE,,,,,,Google,,108288106623849680703,,,,,,,,,,,,,,,,,,,
La Morenita,5,Buena atención,2019-05-07T20:19:59.353Z,0,,3,FALSE,,,4 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURZNnFEN3R3RRAB,,,,,,Google,,110536701045760347046,,,Good attention,,,,,,,,,,,,,,,,
La Morenita,5,"It is a cute, quaint little spot with a full bar and homemade Latin food.  Had the Papusas and a Cerveza.  Total $8.00.",2019-03-07T20:27:40.510Z,0,,105,TRUE,,,5 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvd0lqTzBBRRAB,https://lh5.googleusercontent.com/p/AF1QipNw_bA9MSkjO2s8ADtsTQiAbpW7fcjEHuL6fyEn=w150-h150-k-no-p,,,,,Google,,103460413988116402673,,,,,,,,,,,,,,,,,,,
La Morenita,5,,2019-02-18T05:19:04.424Z,0,,6,TRUE,,,5 years ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvZ1o3Vk9BEAE,,,,,,Google,,108227063241965847816,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,1,"The decor here is nice and a great atmosphere. However, everything else didn't line up. The service was just lacking. We waited about 15 min for a server just to come over to take the order, and then it was very hard to find her when we needed something.

It was a table of two and the restaurant wasn’t full but it took 30 minutes for the mimosas, another 20 minutes for them to find clean glasses for us to use (the first 4 they were bringing out dirty !!! ). Let’s not even discuss how long it took them to make chicken and waffles and an omelette!

The chicken is cooked is sazon and not hard so the chicken was rubbery and could still taste the flour and would leave yellow stains on your fingertips. This made it inedible. Only positive was the salmon omelette.

Lastly, a 20% service fee is added to the bill (this is your servers tip), this could explain the lack of attentiveness from the waiters or waitresses because the fee is not an option.",2024-04-23T11:13:42.380Z,0,,60,FALSE,,,a day ago,,Brunch,$100+,,Dine in,4,2,1,ChdDSUhNMG9nS0VJQ0FnSUNqNmQyLXp3RRAB,,,,,,Google,,113405967815661129873,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,4,The location is pretty warm. Music a tad loud. The service is snaily (slow).,2024-04-21T20:27:35.059Z,0,,42,TRUE,,,2 days ago,,Brunch,$50–100,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqcnNmbm9RRRAB,https://lh5.googleusercontent.com/p/AF1QipO1MV0xAXEBs5VM-FjwEmQSIFTS2aPINgNb64F0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOb-aQPiui_9meAL2tmf08m5GOCVLJIeOcdH2UJ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN5Yw7gyzBrmc4MbxH1FdkyG48-ZcXrfW8sfKx5=w150-h150-k-no-p,,,Google,,101823965685559757827,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,1,Great atmosphere but the service is not that great.,2024-04-07T19:51:38.932Z,0,,10,FALSE,,,2 weeks ago,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUREaXFTcUhREAE,,,,,,Google,,101757057442228810828,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,2,,2024-03-18T01:58:12.441Z,0,,12,TRUE,,,a month ago,,,,,,3,2,2,ChdDSUhNMG9nS0VJQ0FnSUQ5c2JQbXhRRRAB,,,,,,Google,,111899110684269226967,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,Went for brunch- the food was so satisfying and not to mention the spot is black owned! Good vibes all around!,2024-03-13T21:20:34.843Z,0,,6,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5OU8yZkxBEAE,,,,,,Google,,103193543112698688559,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,"Cute decor and great soulful playlist.. we had the chicken entree and the jerk pasta, with a couple custom cocktails - 10/10.",2024-03-09T18:13:06.464Z,0,,36,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5aTczOGl3RRAB,,,,,,Google,,116503564673247755714,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,"I have no complaints with this spot. They have nice decor, friendly staff and strong drinks. We had no issue with parking and it’s conveniently located in the heart of GA ave. Most impressive, the plants are real and healthy. Thats a nice touch to the ambience. We definitely came on a Sunday after brunch so please note it may be busy other days but it was a perfect after spot for us and we enjoyed ourselves. I highly recommend people to come here and I can’t wait to come back!",2024-03-06T03:07:17.503Z,0,,313,TRUE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5dnNUVWxRRRAB,https://lh5.googleusercontent.com/p/AF1QipO8225QK6tsSdceHi-iWzaPRy9nO8Uqx70IgFSw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPOnOqlU6kgT69cj7b5UlVh6vvsNHOCgayRqZqV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN8ERB0PhIbuv1VauJSTuaCd1VWuK-2EH8ZBm17=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOTWLm2j8hAa47QXgA_Vrpv7AOsl2mhPXEgKSWW=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMdJ5LiC1hFgc_6HOuPMtrqMgpHtSl2Rh8d3JfT=w150-h150-k-no-p,Google,,115474367369222714362,,,,,https://lh5.googleusercontent.com/p/AF1QipO7wqnOqvAanIamqt5xcvEq84kJVm7K9LEiDoFd=w150-h150-k-no-p,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,The food was absolutely delicious! The atmosphere was beautifully decorated.,2024-02-19T22:09:57.207Z,0,,151,FALSE,,,2 months ago,,Dinner,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkX196TmxRRRAB,https://lh5.googleusercontent.com/p/AF1QipOvYNPKZYiBBn6ZzXWMEQpRhtkSI8Tw5vMm-XOo=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPAGdssim_ZmytNjCAymbX9tdkkU0137YQEs-tU=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOV1ytIAHgYJox0BfoA0Ah9efsoaFmKwsIrEvwm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMyqX8WpnREoJbjCPYjGO_U5RTCJtcmvCsKuHTh=w150-h150-k-no-p,,Google,,100165333235048005445,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,Loved every part of my visit,2024-02-18T16:50:16.842Z,0,,63,TRUE,,,2 months ago,,Dinner,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkdTZxbWx3RRAB,https://lh5.googleusercontent.com/p/AF1QipMRjxyzIrYSt3GuMQP6iutN5hwlkGwAR6JalvEG=w150-h150-k-no-p,,,,,Google,,101918717534297610303,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,"Service could use a little speeding up,  BUT the food was well worth the wait‼️ Ans the specialty drinks are some of the best I have ever had in DC",2024-02-15T03:01:04.856Z,0,,18,FALSE,,,2 months ago,,Dinner,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkMXNuWHFBRRAB,,,,,,Google,,100696350288217021430,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,We went for happy hour and light bits. They were out of the happy hour cocktail but made a different one that was just as good. The shrimp and toast as also good!,2024-01-29T00:26:04.812Z,0,,2,FALSE,,,2 months ago,,Other,$20–30,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUN0aE5tYjhBRRAB,,,,,,Google,,110582716236115885203,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,The service was AWESOME!!! The staff was also very attractive. Food was delicious. Music and decor are just right. I can't believe it took me so long to check this place out. I'll definitely be back.,2024-01-28T01:42:41.394Z,0,,111,TRUE,,,2 months ago,,Brunch,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN0a0lUdFJnEAE,https://lh5.googleusercontent.com/p/AF1QipNJdCqCSp3RVScskJVFLnK7clA33Nn-Sj_b9HKH=w150-h150-k-no-p,,,,,Google,,116035088127285514638,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,"Mr. Braxton's is an absolute gem worth the buzz! 🌟 With a background surrounded by excellence, I appreciate top-notch experiences. The mixologists here are true artisans, infusing passion and precision into every concoction.

I recently challenged them with a request, detailing the color and tequila type. The result? Pure magic in a glass! ✨ These bartenders, wherever they found them, are genuine perfectionists, ensuring every detail is a liquid masterpiece.

What's more, the live music sets the perfect vibe, and the rustic yet warm and classy decor adds to the charm. Mr. Braxton's, you've won my heart – cheers to a spot where excellence is an everyday affair!",2024-01-22T03:50:29.956Z,1,,69,TRUE,,,3 months ago,,Other,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUROcHJhVlJREAE,https://lh5.googleusercontent.com/p/AF1QipP9M7zbNxUpY9qbPv-qhMWyYj6BaHwi1skB1IM8=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNBOzGwg2hMSXCuwGjOi8IRwkywGsHXYDMS3klE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN794HQkeaAW1TMMYCyvYWo5KV5j3MTfz8bl6Hq=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMrqpJ9rwB-THhGTmrMo79yXFa5xW8T0UOGktW8=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP93kKLbdPSonrat549WzNwo1xd1QbNz3FYdgxs=w150-h150-k-no-p,Google,,112763535709582189521,,,,,https://lh5.googleusercontent.com/p/AF1QipMtdavn5CPTfAnKWBmy-ne-S0Bk0t39V8V0bNZB=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOl0rTuNJOZ4K5qqWU-AKxut5MZZ21uaS4uY_lF=w150-h150-k-no-p,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,This place is such a vibe! I haven’t had a bad experience here. The food is tasty and different. I enjoy that they have a diverse menu every now and then. The drinks are yummy!!! Great for a nice date or a friend’s brunch.,2024-01-19T01:07:23.337Z,1,,37,TRUE,,,3 months ago,,Brunch,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOajVhR09nEAE,https://lh5.googleusercontent.com/p/AF1QipMtSQLqtOBJZK2DRO5STWnrS2TpWmbh7FgGNVeO=w150-h150-k-no-p,,,,,Google,,105792922074641083761,,,,,,,,,,,,,,,,,,,
Mr. Braxton Bar & Kitchen,5,"I absolutely loved my visit here. I made reservations twice, unfortunately late to the second. However, the staff was still warm and kind. Eugene and our waitress were an entire vibe from their style to their persona. The food and drinks were amazing. They treated my family very well also. Service was amazing and I definitely look forward to enjoying the patio out back possibly the next time I visit. Thanks again loves. ❤️",2024-01-16T00:00:59.510Z,0,,16,TRUE,,,3 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOMlp2X3dRRRAB,https://lh5.googleusercontent.com/p/AF1QipOKVD3TuvjanVkoPXGVGhaIL32auHJMYCq3IljM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO74CinJMeCStP_ye5RHR7NI2OgGk2PTRJ8XtDE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNueSjInNrWeeT1eLZ_l1vg4SHD0clgU614yJM7=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOigVw29KsScIKZBUnXH_WArqQqShATihIJMyyX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM2pVl3oTRWzB3masAGHJRmHN6wsdUMYpLvU1Ub=w150-h150-k-no-p,Google,,108412290847190736480,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,The food was good and tasty. Service was great too.,2024-03-14T02:11:52.982Z,1,,327,TRUE,2024-03-14T21:31:54.525Z,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5ekllcnBRRRAB,https://lh5.googleusercontent.com/p/AF1QipOV2dpTDnUczhrX4xeCFnxlhf2N7t5U48Vo6LwQ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNJujzo7ulC84R4SguRT41rbbPaJ7PCI9r5hnen=w150-h150-k-no-p,,,,Google,,102812937677271116422,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,3,"Solid Mediterranean bowls, salads, and pitas topped with a variety of fresh ingredients and perfect for a relatively tasty, quick, and affordable meal. The concept is pretty similar to CAVA -- you can either build your own by choosing a base, main, and toppings, or you can pick from one of their chef-curated options. I usually opt to build my own with their salmon fillet or roasted butternut squash over kale, and topped with all the veggies and hummus. All of their veggies are super fresh, and their sauces all pack a ton of flavor (watch out for the spicy ones -- they actually are quite spicy). Their salmon fillets tend to be very small and a touch dry, as I assume they've been sitting under the heat lamp for a while, but they still pack a good flavor.

Although the food is solid, it's generally not my first choice for fast-casual Mediterranean fare, as (1) they're not always aware of which allergens are in their food, and (2) despite being a fast-casual spot, service can often be quite delayed.

Starting with the first -- the staff is wonderful at handling dietary restrictions; they'll put on new gloves, make sure your order is on a clean service (i.e., new foil or bowl), and avoid working on other orders at the same time as yours. However, I'm worried they haven't been told what all the allergens are in all of their ingredients. For example, I've received their gluten-free falafel pita box at several catered office lunches, and, unfortunately, ended up feeling pretty sick afterwards. Although I appreciate that they have a gluten-free pita (although it does taste pretty dismal) and that they have gluten-free options for desserts and sides, I don't believe their falafel is gluten-free (or maybe it's something in the rice or one of the toppings...I'm not entirely sure what it is or if there's just some cross-contamination, but something in those boxes definitely isn't sitting right with me).

Beyond dietary restrictions, the only other drawback to Roti is that it's not always as speedy as advertised, which is not at all the fault of the employees. Every time I go in, there are usually only 1-2 people working the entire restaurant, fielding a slew of both in-person and mobile orders. This naturally creates a delay in getting out all orders; for example, I'll sometimes wait upwards of 30+ min. for a line of five or so in-person customers because the staff is so swamped with mobile orders. On the flip side, if you get a mobile order, definitely go to pick it up instead of using their delivery service (which includes third-party apps like UberEats, as Roti opts to use their own drivers for those services). I usually have to wait over 45 min. for a delivery order, despite the quoted wait time of 15 min. and that my apartment is less than 2 miles away from the restaurant.

All in all, I think Roti is a solid place for fresh, flavor-packed Mediterranean bowls, salads, and pitas. However, I would recommend caution if you have dietary restrictions or if you're in a huge rush.",2024-02-27T02:48:58.020Z,0,,158,TRUE,2024-02-27T18:55:33.621Z,,a month ago,,Dinner,$10–20,,Take out,3,3,4,ChZDSUhNMG9nS0VJQ0FnSURkczdhbmFnEAE,,,,,,Google,,105998029994332674723,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,,2024-02-14T03:44:24.825Z,0,,32,TRUE,2024-02-14T20:56:17.809Z,,2 months ago,,Dinner,$10–20,,Dine in,,,5,ChdDSUhNMG9nS0VJQ0FnSURraGJmMTlnRRAB,,,,,,Google,,115558026626650378909,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,"The salads are outstanding, thanks to the fact that Davon makes about the best salads I’ve ever had.",2024-02-14T01:37:40.042Z,0,,17,TRUE,2024-02-14T20:56:11.069Z,,2 months ago,,Dinner,$10–20,,Dine in,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkb3VHd25BRRAB,,,,,,Google,,111045801630398914158,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,1,This place its been closed the last days and in Google maps says it is open,2024-02-12T20:45:35.622Z,0,,3,FALSE,2024-02-14T20:57:56.909Z,,2 months ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNkdE5QY2xBRRAB,,,,,,Google,,103639137238624511463,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,"Special shoutout to Diamond and Elsa, who gave my family and I great service recently while in town for our daughter’s birthday. Thank you both 🙏🏼

She was dealing with some gluten sensitivity issues at the time and Diamond was very accommodating in giving us GF options. On top of that she gave our daughter a sample of the harissa chicken to see if it was too spicy. Respect for that 👊🏼

The food was on par with any other fast casual Mediterranean style spot I’ve been to and Roti is definitely going into the mental Rolodex as a go-to spot for when we’re in DC",2023-12-12T00:09:43.016Z,0,,154,TRUE,2023-12-12T05:27:24.920Z,,4 months ago,,Lunch,$10–20,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSURWa3AzbEV3EAE,https://lh5.googleusercontent.com/p/AF1QipMw8K7yWRpXBrpt2lbfO79fxWVgLYyP23nRkdHS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMXpemjI4Wyy1ctizUkwB8Pzy_Q1L7A0S45gbpI=w150-h150-k-no-p,,,,Google,,108302033591412911088,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,Diamond was literally the nicest employee I’ve ever met - she was so friendly I would come back just to talk to her again (and the food was great :),2023-12-02T21:09:46.785Z,0,,1,FALSE,2023-12-05T00:39:43.219Z,,4 months ago,,Lunch,,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURseGRpTUZREAE,,,,,,Google,,104525793950686156846,,,,,,,,,,,,,,,,,,,
Roti Mediterranean Bowls. Salads. Pitas.,5,"Came here around 8pm with my family of 7.  The food was fantastic and the staff was incredibly friendly.   Honestly the staff was effing awesome.   It was an hour before closing and they weren't treating us any differently, when we picked out bottles of water/drinks by the register the guy checking us out went out of his way to make sure we had the refrigerated beverages instead.  They took the extra time and care to make sure the food we ordered was fresh and not whatever was left out during the day.   I wish we had one of these places back home in Boston.   Allthough think of it as a chipolte but with a Mediterranean/middle eastern twist. The Google photos are misleading.  However I hope the owners of the store reads this because the people working here deserve a raise, I don't remember seeing a tipping option, if there was I would of tipped heavily. 100% recommend.",2023-11-08T07:32:04.407Z,0,,1,FALSE,2023-11-10T21:36:04.436Z,,5 months ago,,Dinner,$10–20,,Dine in,3,5,5,ChdDSUhNMG9nS0VJQ0FnSURGeWZUVW5BRRAB,,,,,,Google,,115673971965638406460,,,,,,,,,,,,,,,,,,,
