title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options
Criollo Restaurant,5,,2024-03-07T16:06:02.960Z,0,,1,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5cGJHajZnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110915096932411744804,,,,
Criollo Restaurant,5,,2024-03-04T13:09:25.479Z,0,,19,TRUE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MnJtdWFREAE,https://lh5.googleusercontent.com/p/AF1QipN5oLoM7-Qtesm1ZMlN7g5bhtw8fQOctEeD7Kl5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOsyRSgaCAyjn3cWuJYV_di8PiFDS-XWKKBATT3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOlUlguTXsDPF6I9-ZdAcbuanjix_rqmMu42eJe=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103386201039835880455,,,,
Criollo Restaurant,5,"This place is very accommodating, friendly and warm. Alexander was our helper and he was the best- so is Roy. We had a family post graduation dinner here and it is unforgettable. The manager even came to check on us. Alexander took time talking to us about the menu and even directed where to go for a walk after. The ambiance is very classy. I would recommend this place especially to people who want to learn about the local foods and how they prepare them.",2024-03-03T00:39:58.912Z,0,,5,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5dElpUG5BRRAB,https://lh5.googleusercontent.com/p/AF1QipNYbiJvGIT-cUnYet20qLT6FocVgwAnPRgRcGJ1=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112485289066689038498,,,,
Criollo Restaurant,5,,2024-02-29T23:38:39.289Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5cU9HMHV3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112904251462740889716,,,,
St. Roch Market,5,,2024-04-24T16:24:14.536Z,0,,13,FALSE,,,3 hours ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqN1liNDR3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114021571557383309412,,,,
St. Roch Market,5,"This is such a unique location in New Orleans. Picture the French Market but nicer, cleaner, and enclosed.

There are several restaurants within St. Roch that serve Cuban, Mexican, Japanese, and Cajun food (more than that). Everything I've had here is delicious (albeit a little expensive, especially if you get a drink).

Besides food, St. Roch is also a great studying location. The building has plenty of windows and tables, making it perfect for work. There's also a wonderful coffee shop as well that serves delicious drinks and pastries.

Also, the service here is wonderful. Although each booth has its own employees (they're okay) the stars of the show are the St. Roch ""waiters."" They constantly clean the tables and make sure you have iced, filtered water along with your meal.

If you want to go to a place that'll make you question your decision-making skills, this is the place!",2024-04-23T20:15:23.682Z,0,,19,TRUE,,,23 hours ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaGNESzdnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110098068133135048591,,,,
St. Roch Market,4,,2024-04-21T16:11:31.700Z,0,,129,TRUE,,,3 days ago,,,,,,,3,,5,ChdDSUhNMG9nS0VJQ0FnSUNqenREQnZnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107316296659515904552,,,,
St. Roch Market,4,"The concept is a great idea, the food I got was so so... next time  I'm in New Orleans  I  will try some different food from this place...",2024-04-20T01:41:26.374Z,0,,42,TRUE,,,4 days ago,,,,,,,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXZLRklnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108487797663147750388,,,,
St. Roch Market,5,Food was absolutely fabulous!!!,2024-04-19T03:02:12.523Z,0,,9,FALSE,,,5 days ago,,Lunch,,$20–30,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqdkpfZm13RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113781977199797238692,,,,
St. Roch Market,5,"very awesome and beautiful ! love a good third place, fantastic atmosphere",2024-04-18T23:35:43.930Z,0,,3,FALSE,,,5 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM0p1WkN3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114268303862722057067,,,,
St. Roch Market,4,"In a neighborhood full of murals is a food hall. With free onsite parking, St. Roch Market is one open space with a handful of vendors selling coffee, tacos, pho, and more. For lunch, my wife enjoyed the pho and I the laksa (a Malaysian soup). After eating, the staff bus your food for you.",2024-04-18T03:01:55.866Z,0,,3282,TRUE,,,6 days ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqaElxU3JnRRAB,https://lh5.googleusercontent.com/p/AF1QipPSY2lx4tX_CKBEKh9K9joJN0k_zHEoxqlUt_lj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPUUYUceyQQkU6r0rHn-2cbL_DkAE-2yfDZU8Xx=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMYyfVeFN4fd-iV_ZfZ0cEPNv7kXWsiXqaqogXG=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPKM91vfwXUaA0vepZVXDGZF79_dOPh7d2fGeNT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN9yksTt1quMNS8t4G-CPU64tPEuThAI3gzl0F_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPM_IDUT-cxCqsWedVDEyaWEBf3hhObOmhkfGD4=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101810068829626301924,,,,
St. Roch Market,3,,2024-04-16T13:29:51.922Z,0,,12,TRUE,,,a week ago,,,,,,,5,3,5,ChdDSUhNMG9nS0VJQ0FnSUNqZ0tYWWdBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114707872539552400268,,,,
St. Roch Market,5,Nice place for a variety of foods.,2024-04-13T21:58:52.160Z,0,,35,FALSE,,,a week ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREazlQbFZREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114263898535207026015,,,,
St. Roch Market,4,,2024-04-09T12:38:22.790Z,0,,5,TRUE,,,2 weeks ago,,,,,,,5,4,3,ChZDSUhNMG9nS0VJQ0FnSUREanN2Y1pnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105529907925086873140,,,,
St. Roch Market,5,,2024-04-08T13:36:44.082Z,0,,28,TRUE,,,2 weeks ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURELXRtUHFnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100812042847034903746,,,,
St. Roch Market,5,They have different individual vendors with amazing food & atmosphere. Food is also affordable.  I'm always trying something new here. Highly recommend!!,2024-04-07T23:41:48.969Z,0,,16,FALSE,,,2 weeks ago,,Brunch,Plenty of parking,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREeXBQZVRnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111799532812479866311,,,,
St. Roch Market,5,"Friendly and Delicious,  we shared a dozen Oysters during Happy Hour and a Middle Eastern combo plate. More delights to try",2024-04-07T20:45:20.364Z,0,,358,TRUE,,,2 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREaXJIQjNBRRAB,https://lh5.googleusercontent.com/p/AF1QipNKtlhmrSR1YGIMjRac8KfU5uZ94wBerE_8D34T=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOdg_p0F6xtJgxPOc1PJBqJcQEnCVMSlXriig6S=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114420825174548984539,,,,
St. Roch Market,5,"The Salted Pearl is absolutely phenomenal. The Crabmeat Au Gratin is divine, oyster happy hour is great and their lobster mac and cheese is one of the best in the city.",2024-04-06T20:55:29.421Z,0,,14,FALSE,,,2 weeks ago,,Dinner,,$20–30,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUREM003Yjh3RRAB,https://lh5.googleusercontent.com/p/AF1QipM_R6lf2_M8FXXgJotAcy9FN8qrFu-jW45CQQSu=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPRZOX_KtQRA0KQnFt8nYf1g7oFRA-CYQ-YxBE7=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP9E5fjXgNZYnN6mC7X8ppUggpd9-Ha4o6fVFY4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOE_U3APwTDuuzq47FaSRwInBdiIcNDrF0J8CbS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOWijGG8S8nnJZlSxDDziSKIT1DhYrM0O0QBMlb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPBVZLvmk7fYIs0kbO0jDISIYQSutIgLKsfP0ls=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105968950451688563434,,,,
St. Roch Market,5,Tried Genevieve’s and I’m soooo glad I did! I ordered the gumbo & rice and I am unbelievably impressed by how great it tastes. Ms. Genevieve was so welcoming and pleasant. I really wish she made her own Google page so she can get the visibiliy that she deserves. Wonderful cajun/creole food! I would definitely come back when I visit NOLA again.,2024-04-06T20:18:59.195Z,0,,90,TRUE,,,2 weeks ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREM0tUamF3EAE,https://lh5.googleusercontent.com/p/AF1QipNwGLdk3-83Xw7zp9YKbPbsSdt-dOYepc0rovUz=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOwWSdc7-VBNV0BfTOPrVHiGOwKj9UmxaM1B_iI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMO71nSONBzRZyHca4fIgbzhbkivVkfohilxdOh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMxHZvqvgj8wmZamq7g60EKfdWbHA8WcBirhwLY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipORky88p96fw0pOhEqJKAHEYiQO6M8Fis00xMog=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP15VToLzmvfO-EJ6WoFZ7zvFpguUMySARP8wFE=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117558854882157140337,,,,
Broussards Restaurant & Courtyard,4,"A classic restaurant with great service and quality food. Went for the jazz brunch, but sadly not much jazz...just a couple of songs...and the band finished.😕",2024-04-22T02:18:03.416Z,0,,83,FALSE,,,2 days ago,,Brunch,,$50–100,,Dine in,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbnUtQ2dRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115713750040429109112,,,,
Broussards Restaurant & Courtyard,5,"Broussard's, the best Brunch place, on a Sunday. To enjoy the elegant service and the phenomenal atmosphere and the greatest food in the French Quarter!",2024-04-22T01:47:06.281Z,0,,96,TRUE,,,2 days ago,,Brunch,,$30–50,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbnBYWFV3EAE,https://lh5.googleusercontent.com/p/AF1QipNLAwCJ98z4hBVZ6DSv0kM2dSzb64JRYa7lq2OC=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMqcBJejTJMbSALFU6Yy0QbocNbmArcSmrL-ith=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108087861219563229439,,,,
Broussards Restaurant & Courtyard,5,Best happy hour!  Amazing crafted cocktails paired with the baked Camembert…heaven!,2024-04-20T19:52:23.975Z,0,,10,FALSE,2024-04-21T22:00:13.081Z,,3 days ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqeHVDYXZnRRAB,https://lh5.googleusercontent.com/p/AF1QipNWLP_RDb1llbjTGhQHNn8xR9gtnl9Md3sbzS4U=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112439936936067013168,,,,
Broussards Restaurant & Courtyard,5,Dinner with friends. ❤️,2024-04-20T14:35:08.808Z,0,,5,TRUE,2024-04-21T22:00:24.562Z,,4 days ago,,Dinner,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqdXRYRHBnRRAB,https://lh5.googleusercontent.com/p/AF1QipMYCSyPbbZAYoMXaOBU3jrAW0wMZvOaR8xbf21X=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPrjFv5GwzOJ0xo7D7BLEFlLGSabrMvfZ0BNqIj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMcBOaunQompF-hedeD0zJpDm7z4CTkIx8g-NMS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMwO1TBAhwO19UVccRzXD2DQ2mzKIqdHJwtskLe=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPmKiLpnqhYaw7OoI9YLx6pjUF26b0KsCeBHBwX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOHcTTWa_z-RnasepTgT06R5QE_NIn1A_cy8Yn_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO95i6c-Xhb4iOqJIVVgs08hcY7SFPPPZoPP6Gy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPL9oETAZCZw-mRIpZKhLsL44soNz8UqaNcxlyl=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO3qnTzYx5Ow2v7uCPKBwP60E3HMdlp6Y_jw0IR=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPBuJVBrYgn6oMPNucHOvIpnsibyvAADzUjzNhw=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103247480282389920243,,,,
Broussards Restaurant & Courtyard,3,"the restaurant is incredibly beautiful.   we were the first people in the dining room at 515 on Monday.   We ordered drinks, an appetizer, and 2 entrees.   The waitress recommended the porkchop, describing it as  ""juicy"".  My wife's meal was good.  My porkchop was overcooked and dry.  I ate about 30% of it, hoping ""juicy"" would be in the middle somewhere.   I mentioned that to the other waiter (every table has 2) and he laughed like I was telling a joke.

The subtle complaint is lost on this place.   if you get poor quality like I did, I would recommend just sending it back.   Another oddity, they don't clear plates between courses.   The man literally shoved my plate to the other side of the table spilling the silverware on the tablecloth in the process.

The bread pudding is delicious, though it was a little abrupt to have the check tossed on the table 60 seconds after the dessert was served.",2024-04-16T10:05:34.165Z,0,,56,TRUE,2024-04-17T17:07:51.293Z,,a week ago,,Dinner,,$50–100,,Dine in,5,3,3,ChZDSUhNMG9nS0VJQ0FnSUREXy1ERVdnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103310163869648529879,,,,
Broussards Restaurant & Courtyard,5,"This place is a GEM! Armand and Monique were amazing; the filets were cooked PERFECTLY and the drinks were so good! I don't know when/if we'll ever be back in town, but if we are, we'll be here!",2024-04-16T01:53:09.247Z,0,,20,FALSE,2024-04-21T22:02:12.225Z,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENzY2aWp3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108538065646166715957,,,,
Broussards Restaurant & Courtyard,4,Highly recommend the shrimp and grits!,2024-04-14T19:24:40.274Z,0,,630,TRUE,,,a week ago,,Brunch,,$30–50,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUREdTlPME1BEAE,https://lh5.googleusercontent.com/p/AF1QipMbKX7v8jtLt5004fxubjN61iIU6nlZpFQlQ3GQ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM6sV-AhSF8Y-2bmrqpnscxLjMGEi1E1AdE2JQS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMRlGIZcJycjrctNJ1WXRseKR925bI-Pqbr0zxC=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM-OZeadkWLFAGadFroYfd7qgUcZLIOejbbuIAb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPyvx6cdAwKFaaNFBeHoHdIG2JFEXaFSojMKhys=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNrWYarv5HLeuYqMVXUr8G1cgbnSuGH2vBKQRwh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMBXuDTyK5xfRyXfn3e1lVpGg_DbY3gytQ4a8Ue=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113269133787153557964,,,,
Broussards Restaurant & Courtyard,5,,2024-04-13T01:07:32.828Z,0,,15,TRUE,,,a week ago,,Dinner,,$50–100,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREN2QzVGlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118106960958722375177,,,,
Broussards Restaurant & Courtyard,5,"Staff are super friendly, food is excellent. Great for brunch.",2024-04-12T17:48:04.408Z,0,,9,FALSE,,,a week ago,,Brunch,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREamFYMG5RRRAB,https://lh5.googleusercontent.com/p/AF1QipN7srD0fnjEnT2XnHULsz9NC_txqrzN5hY_CFJg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMoHPrDxyTnY4wCAsnGdJkDYlRB9jNFLrUvOWTu=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108990150492075982197,,,,
Broussards Restaurant & Courtyard,4,"Excellent food. Never enough people working, so service is slow. Excellent Cajun steak and beans and rice. A little pricey. On the riverfront so makes for a nice atmosphere.",2024-04-10T22:03:34.810Z,0,,240,TRUE,,,a week ago,,Dinner,,$20–30,,Dine in,5,4,3,ChZDSUhNMG9nS0VJQ0FnSUREMGY2YlJ3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101342351003070581044,,,,
Broussards Restaurant & Courtyard,5,"This is our third time in New Orleans, and our third visit to Broussard's. It was even lovelier than we remembered! Thank you for a wonderful experience - food, service, music, and the wonderful outdoor courtyard.",2024-04-10T12:21:49.349Z,0,,21,FALSE,,,2 weeks ago,,Brunch,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREd2Y2STdRRRAB,https://lh5.googleusercontent.com/p/AF1QipMcLsEK6iFUiplO5VPSxvcSwkx4kDzCC5s2uYQw=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117060918441655049953,,,,
Broussards Restaurant & Courtyard,4,Pricing is through the roof. But both food and service was excellent.,2024-04-08T19:15:56.455Z,0,,181,TRUE,2024-04-09T16:13:20.575Z,,2 weeks ago,,Brunch,,$30–50,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcHFMdXV3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115135801177353448807,,,,
Broussards Restaurant & Courtyard,1,"We arrived for our reservation, we were told there would be a 10 minute wait, having waited 10 minutes, we asked and waited an additional 10 minutes. No one greeted us at our table, we waited another 15 minutes, at which point we decided to order our entire dinner not knowing when we would see our server again. We were told that another server would take our drink order, after waiting another 15 minutes we flagged someone down to take our drink order, she came back to fill our barely touched water and said she needed to go pick up our drinks. Our main course arrived, the rice was cold and the medium duck breast was well done. Had to flag down the server again for another drink. We never felt our server cared about our serve, meal etc having only checked on us once. We will not be back.",2024-04-06T03:44:46.039Z,0,,4,FALSE,2024-04-07T19:25:59.180Z,,2 weeks ago,,,,,,,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUREMUw3aEFnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115048704248796882743,,,,
Broussards Restaurant & Courtyard,5,"We celebrated our twins 30th birthdays at Broussard’s. Totally enjoyed our evening. The food was amazing, staff exceptional.",2024-04-01T14:52:28.922Z,0,,8,FALSE,2024-04-07T19:27:25.659Z,,3 weeks ago,,Dinner,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEaTdYOC1RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109228408096315128543,,,,
Broussards Restaurant & Courtyard,5,,2024-03-30T15:56:00.346Z,0,,3,FALSE,2024-04-07T19:27:47.678Z,,3 weeks ago,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcGZ6VzFnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103733031064405050605,,,,
Daisy Dukes French Quarter,5,Lisa was an amazing server! The food and mimosas were great.,2024-04-23T18:17:33.444Z,1,,1,FALSE,,,a day ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqLWF6TUNBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114911098100686672788,,,,
Daisy Dukes French Quarter,5,Lisa is the best! Great server and better person. With my first time in new orleans .,2024-04-23T18:11:50.790Z,1,,1,FALSE,,,a day ago,,Breakfast,Not sure,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLVpTSG5nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112462444710741245691,,,,Dedicated customer parking
Daisy Dukes French Quarter,5,Lisa is excellent! She is very personable and fun! Thank you!,2024-04-23T16:45:26.827Z,1,,2,FALSE,,,a day ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqdVphVkxBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117532240786286531345,,,,
Daisy Dukes French Quarter,5,,2024-04-23T16:12:35.743Z,0,,,FALSE,,,a day ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqdWJTR2JBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100846437475782924343,,,,
Daisy Dukes French Quarter,5,Great breakfast,2024-04-23T15:37:38.836Z,1,,4,FALSE,,,a day ago,,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqMmRlUEZBEAE,https://lh5.googleusercontent.com/p/AF1QipNJWYRU3TRZI1Ai59T6vsiW2FDilavH8l_7Em3z=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNFZ6FGBZ2Hgs4_ZLRlTprWM6mRKyon8K95J1M9=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104009673184589988178,,,,
Daisy Dukes French Quarter,5,"Great breakfast. Lisa was an excellent, friendly server. Everything came quick and prepared perfectly. Best biscuit I have had in a while.",2024-04-23T15:17:53.467Z,1,,8,FALSE,,,a day ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqMmFPNzVRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100828725734917188987,,,,
Daisy Dukes French Quarter,2,Husband had shrimp and grits very good wife had very disappoint biscuits and sausage gravy it was a lie It was a plain sawmill gravy with chopped up sausage patties kind of gross so shrimp and grits one of she best in town happy wife happy life in if you eat here 🥂 28 year wedding anniversary Trip. Update before we left look at my coffee and grounds are floating in it,2024-04-22T14:37:39.362Z,0,,222,TRUE,,,2 days ago,,,,,,,4,2,3,ChdDSUhNMG9nS0VJQ0FnSUNqb1p6WXdnRRAB,https://lh5.googleusercontent.com/p/AF1QipNGP8JIW24AvH5DOqb5E-FTOnXZ5cf3R0XndEvt=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMYY9bUdoqjj0hLNDZEyj7Yc5-31qnyjFd2AhsZ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOHv3YrIy2UxOO1TpGicjK1uhP3PXScpQRy95ji=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOS9SxcCKiJUmzsHTLsjAXQyWu3h_Ku4eq3WZmv=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104108734150016672159,,,,
Daisy Dukes French Quarter,5,,2024-04-21T19:48:08.706Z,0,,,FALSE,,,3 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcm9XUlJnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111100451565912591795,,,,
Daisy Dukes French Quarter,5,Tammy was absolutely wonderful great personality warm and pleasant attitude when I come back hope to see her again,2024-04-20T18:33:09.855Z,0,,3,FALSE,,,4 days ago,,Breakfast,,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqaHI2RlV3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110848956745064378795,,,,
Daisy Dukes French Quarter,5,"Ask for Pamela, she's great!",2024-04-20T17:23:56.141Z,0,,4,FALSE,,,4 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLXYtdTJnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107842350152555956293,,,,
